record_id,scenario_family,source_name,source_url,source_basis,product,product_category,lot_or_batch,observed_text,expected_ctes,expected_abstentions,gold_label_method
web500-0208,token-recipe-applied,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh grapes,fresh produce,GRAPE-LOT-104,Recipe applied: ingredient token GRAPE-LOT-104 is consumed and a new product token OUT-GRAPE-LOT-104 is produced.,"[""transformation""]",[],manual_label_from_public_source_pattern
web500-0209,token-recipe-applied,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",leaf lettuce,leafy greens,LETT-LOT-514,Recipe applied: ingredient token LETT-LOT-514 is consumed and a new product token OUT-LETT-LOT-514 is produced.,"[""transformation""]",[],manual_label_from_public_source_pattern
web500-0210,token-recipe-applied,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",prepared deli salad,prepared food,DELI-LOT-822,Recipe applied: ingredient token DELI-LOT-822 is consumed and a new product token OUT-DELI-LOT-822 is produced.,"[""transformation""]",[],manual_label_from_public_source_pattern
web500-0211,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh basil,fresh herbs,BASIL-LOT-042,A non-fungible token corresponds to ingredient batch BASIL-LOT-042 for fresh basil.,[],[],manual_label_from_public_source_pattern
web500-0212,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh cucumber,fresh produce,CUC-LOT-118,A non-fungible token corresponds to ingredient batch CUC-LOT-118 for fresh cucumber.,[],[],manual_label_from_public_source_pattern
web500-0213,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh sprouts,sprouts,SPR-LOT-220,A non-fungible token corresponds to ingredient batch SPR-LOT-220 for fresh sprouts.,[],[],manual_label_from_public_source_pattern
web500-0214,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh tuna,seafood,TUNA-LOT-771,A non-fungible token corresponds to ingredient batch TUNA-LOT-771 for fresh tuna.,[],[],manual_label_from_public_source_pattern
web500-0215,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",soft cheese,soft cheese,CHEESE-LOT-319,A non-fungible token corresponds to ingredient batch CHEESE-LOT-319 for soft cheese.,[],[],manual_label_from_public_source_pattern
web500-0216,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",bulk olive oil,oil ingredient,OIL-LOT-540,A non-fungible token corresponds to ingredient batch OIL-LOT-540 for bulk olive oil.,[],[],manual_label_from_public_source_pattern
web500-0217,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",bottled olive oil,finished oil,BOT-OIL-903,A non-fungible token corresponds to ingredient batch BOT-OIL-903 for bottled olive oil.,[],[],manual_label_from_public_source_pattern
web500-0218,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh grapes,fresh produce,GRAPE-LOT-104,A non-fungible token corresponds to ingredient batch GRAPE-LOT-104 for fresh grapes.,[],[],manual_label_from_public_source_pattern
web500-0219,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",leaf lettuce,leafy greens,LETT-LOT-514,A non-fungible token corresponds to ingredient batch LETT-LOT-514 for leaf lettuce.,[],[],manual_label_from_public_source_pattern
web500-0220,token-batch-ingredient,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",prepared deli salad,prepared food,DELI-LOT-822,A non-fungible token corresponds to ingredient batch DELI-LOT-822 for prepared deli salad.,[],[],manual_label_from_public_source_pattern
web500-0221,token-exchange-only,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh basil,fresh herbs,BASIL-LOT-042,Participant exchanges ownership record for token BASIL-LOT-042 without physical movement evidence.,[],[],manual_label_from_public_source_pattern
web500-0222,token-exchange-only,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh cucumber,fresh produce,CUC-LOT-118,Participant exchanges ownership record for token CUC-LOT-118 without physical movement evidence.,[],[],manual_label_from_public_source_pattern
web500-0223,token-exchange-only,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh sprouts,sprouts,SPR-LOT-220,Participant exchanges ownership record for token SPR-LOT-220 without physical movement evidence.,[],[],manual_label_from_public_source_pattern
web500-0224,token-exchange-only,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh tuna,seafood,TUNA-LOT-771,Participant exchanges ownership record for token TUNA-LOT-771 without physical movement evidence.,[],[],manual_label_from_public_source_pattern
web500-0225,token-exchange-only,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",soft cheese,soft cheese,CHEESE-LOT-319,Participant exchanges ownership record for token CHEESE-LOT-319 without physical movement evidence.,[],[],manual_label_from_public_source_pattern
web500-0226,token-exchange-only,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",bulk olive oil,oil ingredient,OIL-LOT-540,Participant exchanges ownership record for token OIL-LOT-540 without physical movement evidence.,[],[],manual_label_from_public_source_pattern
web500-0227,token-exchange-only,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",bottled olive oil,finished oil,BOT-OIL-903,Participant exchanges ownership record for token BOT-OIL-903 without physical movement evidence.,[],[],manual_label_from_public_source_pattern
web500-0228,token-exchange-only,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",fresh grapes,fresh produce,GRAPE-LOT-104,Participant exchanges ownership record for token GRAPE-LOT-104 without physical movement evidence.,[],[],manual_label_from_public_source_pattern
web500-0229,token-exchange-only,Token Recipes manufacturing traceability paper,https://arxiv.org/abs/1810.09843,"The paper models manufacturing recipes where ingredient batch tokens are consumed and a new token is produced, preserving transformation provenance.",leaf lettuce,leafy greens,LETT-LOT-514,Participant exchanges ownership record for token LETT-LOT-514 without physical movement evidence.,[],[],manual_label_from_public_source_pattern
